"pos_date","store","male_num","female_num"
"2014-05-31","S027",228,213
"2014-05-31","S032",345,313
"2014-05-31","S015",354,523
"2014-05-31","S022",225,35
"2014-05-31","S034",134,137
"2014-05-31","S003",480,114
"2014-05-31","S007",396,66
"2014-05-31","S013",364,92
"2014-05-31","S031",268,58
"2014-05-31","S030",782,102
"2014-05-31","S028",399,24
"2014-05-31","S001",308,244
"2014-05-31","S011",298,102
"2014-05-31","S025",612,74
"2014-05-31","S009",92,101
"2014-06-01","S029",205,2
"2014-06-01","S006",77,63
"2014-06-01","S010",654,283
"2014-06-01","S035",220,136
"2014-06-01","S004",85,37
"2014-06-01","S017",380,197
"2014-06-01","S002",190,166
"2014-06-01","S005",411,45
"2014-06-01","S012",465,20
"2014-06-01","S033",188,36
"2014-06-01","S018",161,159
"2014-06-01","S036",158,69
"2014-06-01","S014",419,283
"2014-06-01","S016",117,61
"2014-06-01","S024",425,40
"2014-06-01","S026",658,108
"2014-06-01","S027",270,190
"2014-06-01","S032",263,252
"2014-06-01","S015",394,294
"2014-06-01","S022",178,44
"2014-06-01","S034",114,126
"2014-06-01","S003",386,154
"2014-06-01","S007",308,90
"2014-06-01","S013",481,47
"2014-06-01","S031",435,146
"2014-06-01","S030",620,85
"2014-06-01","S028",658,42
"2014-06-01","S001",333,302
"2014-06-01","S011",227,64
"2014-06-01","S025",543,80
"2014-06-01","S009",41,92
"2014-06-02","S029",277,1
"2014-06-02","S006",98,118
"2014-06-02","S010",410,159
"2014-06-02","S035",359,161
"2014-06-02","S004",154,34
"2014-06-02","S017",458,233
"2014-06-02","S002",106,170
"2014-06-02","S005",413,90
"2014-06-02","S012",378,30
"2014-06-02","S033",230,15
"2014-06-02","S018",129,143
"2014-06-02","S036",161,89
"2014-06-02","S014",468,273
"2014-06-02","S016",145,56
"2014-06-02","S024",421,65
"2014-06-02","S026",581,147
"2014-06-02","S027",176,201
"2014-06-02","S032",420,299
"2014-06-02","S015",433,313
"2014-06-02","S022",180,27
"2014-06-02","S034",150,99
"2014-06-02","S003",444,110
"2014-06-02","S007",291,58
"2014-06-02","S013",294,44
"2014-06-02","S031",335,71
"2014-06-02","S030",452,80
"2014-06-02","S028",514,112
"2014-06-02","S001",321,257
"2014-06-02","S011",245,80
"2014-06-02","S025",510,24
"2014-06-02","S009",71,99
"2014-06-03","S029",454,0
"2014-06-03","S006",202,116
"2014-06-03","S010",136,81
"2014-06-03","S035",252,148
"2014-06-03","S004",80,40
"2014-06-03","S017",198,127
"2014-06-03","S002",65,35
"2014-06-03","S005",133,51
"2014-06-03","S012",235,44
"2014-06-03","S033",149,18
"2014-06-03","S018",105,74
"2014-06-03","S036",81,73
"2014-06-03","S014",225,94
"2014-06-03","S016",132,56
"2014-06-03","S024",228,6
"2014-06-03","S026",181,17
"2014-06-03","S027",77,102
"2014-06-03","S032",157,96
"2014-06-03","S015",166,135
"2014-06-03","S022",52,2
"2014-06-03","S034",105,103
"2014-06-03","S003",176,33
"2014-06-03","S007",188,33
"2014-06-03","S013",92,16
"2014-06-03","S031",174,31
"2014-06-03","S030",257,37
"2014-06-03","S028",119,2
"2014-06-03","S001",133,41
"2014-06-03","S011",251,36
"2014-06-03","S025",177,82
"2014-06-03","S009",55,47
"2014-06-04","S029",407,3
"2014-06-04","S006",106,144
"2014-06-04","S010",195,110
"2014-06-04","S035",385,151
"2014-06-04","S004",100,21
"2014-06-04","S017",269,178
"2014-06-04","S002",91,32
"2014-06-04","S005",129,28
"2014-06-04","S012",289,18
"2014-06-04","S033",126,46
"2014-06-04","S018",116,78
"2014-06-04","S036",95,67
"2014-06-04","S014",226,110
"2014-06-04","S016",148,86
"2014-06-04","S024",315,28
"2014-06-04","S026",141,44
"2014-06-04","S027",50,93
"2014-06-04","S032",203,148
"2014-06-04","S015",113,112
"2014-06-04","S022",87,8
"2014-06-04","S034",136,99
"2014-06-04","S003",144,90
"2014-06-04","S007",177,53
"2014-06-04","S013",110,0
"2014-06-04","S031",122,51
"2014-06-04","S030",241,40
"2014-06-04","S028",186,32
"2014-06-04","S001",134,54
"2014-06-04","S011",213,77
"2014-06-04","S025",226,50
"2014-06-04","S009",64,71
"2014-06-05","S029",477,28
"2014-06-05","S006",112,170
"2014-06-05","S010",269,136
"2014-06-05","S035",355,265
"2014-06-05","S004",108,32
"2014-06-05","S017",344,105
"2014-06-05","S002",99,74
"2014-06-05","S005",165,58
"2014-06-05","S012",300,18
"2014-06-05","S033",136,61
"2014-06-05","S018",116,80
"2014-06-05","S036",87,42
"2014-06-05","S014",359,173
"2014-06-05","S016",263,82
"2014-06-05","S024",272,51
"2014-06-05","S026",316,6
"2014-06-05","S027",73,105
"2014-06-05","S032",196,172
"2014-06-05","S015",197,83
"2014-06-05","S022",106,13
"2014-06-05","S034",124,149
"2014-06-05","S003",131,104
"2014-06-05","S007",217,37
"2014-06-05","S013",90,16
"2014-06-05","S031",148,28
"2014-06-05","S030",346,74
"2014-06-05","S028",164,36
"2014-06-05","S001",124,88
"2014-06-05","S011",268,14
"2014-06-05","S025",251,47
"2014-06-05","S009",64,80
"2014-06-06","S029",403,47
"2014-06-06","S006",234,127
"2014-06-06","S010",250,163
"2014-06-06","S035",460,181
"2014-06-06","S004",74,54
"2014-06-06","S017",547,134
"2014-06-06","S002",96,88
"2014-06-06","S005",246,15
"2014-06-06","S012",195,85
"2014-06-06","S033",164,88
"2014-06-06","S018",71,67
"2014-06-06","S036",125,127
"2014-06-06","S014",293,218
"2014-06-06","S016",241,63
"2014-06-06","S024",358,61
"2014-06-06","S026",302,41
"2014-06-06","S027",97,154
"2014-06-06","S032",178,234
"2014-06-06","S015",190,142
"2014-06-06","S022",71,11
"2014-06-06","S034",126,186
"2014-06-06","S003",251,106
"2014-06-06","S007",165,115
"2014-06-06","S013",164,17
"2014-06-06","S031",172,52
"2014-06-06","S030",410,97
"2014-06-06","S028",199,8
"2014-06-06","S001",97,89
"2014-06-06","S011",250,77
"2014-06-06","S025",312,73
"2014-06-06","S009",74,77
"2014-06-07","S029",345,7
"2014-06-07","S006",136,151
"2014-06-07","S010",347,187
"2014-06-07","S035",350,239
"2014-06-07","S004",186,84
"2014-06-07","S017",722,193
"2014-06-07","S002",152,210
"2014-06-07","S005",412,119
"2014-06-07","S012",569,59
"2014-06-07","S033",291,101
"2014-06-07","S018",148,134
"2014-06-07","S036",243,111
"2014-06-07","S014",497,250
"2014-06-07","S016",246,15
"2014-06-07","S024",618,42
"2014-06-07","S026",417,74
"2014-06-07","S027",233,124
"2014-06-07","S032",450,268
"2014-06-07","S015",366,355
"2014-06-07","S022",299,41
"2014-06-07","S034",147,150
"2014-06-07","S003",316,147
"2014-06-07","S007",343,61
"2014-06-07","S013",288,40
"2014-06-07","S031",391,80
"2014-06-07","S030",693,62
"2014-06-07","S028",415,40
"2014-06-07","S001",305,182
"2014-06-07","S011",323,92
"2014-06-07","S025",445,165
"2014-06-07","S009",94,99
"2014-06-08","S029",343,18
"2014-06-08","S006",112,110
"2014-06-08","S010",310,171
"2014-06-08","S035",551,37
"2014-06-08","S004",205,62
"2014-06-08","S017",731,100
"2014-06-08","S002",133,171
"2014-06-08","S005",463,72
"2014-06-08","S012",534,65
"2014-06-08","S033",267,135
"2014-06-08","S018",117,144
"2014-06-08","S036",157,66
"2014-06-08","S014",549,182
"2014-06-08","S016",117,54
"2014-06-08","S024",519,65
"2014-06-08","S026",505,84
"2014-06-08","S027",202,134
"2014-06-08","S032",375,285
"2014-06-08","S015",340,296
"2014-06-08","S022",213,16
"2014-06-08","S034",137,117
"2014-06-08","S003",412,152
"2014-06-08","S007",223,84
"2014-06-08","S013",189,57
"2014-06-08","S031",258,88
"2014-06-08","S030",565,71
"2014-06-08","S028",331,23
"2014-06-08","S001",268,190
"2014-06-08","S011",322,52
"2014-06-08","S025",395,129
"2014-06-08","S009",55,100
"2014-06-09","S029",341,39
"2014-06-09","S006",168,138
"2014-06-09","S010",178,105
"2014-06-09","S035",435,128
"2014-06-09","S004",61,44
"2014-06-09","S017",349,156
"2014-06-09","S002",56,69
"2014-06-09","S005",201,24
"2014-06-09","S012",251,38
"2014-06-09","S033",105,44
"2014-06-09","S018",127,80
"2014-06-09","S036",154,38
"2014-06-09","S014",277,76
"2014-06-09","S016",217,40
"2014-06-09","S024",325,58
"2014-06-09","S026",168,19
"2014-06-09","S027",62,96
"2014-06-09","S032",245,72
"2014-06-09","S015",93,118
"2014-06-09","S022",54,12
"2014-06-09","S034",124,88
"2014-06-09","S003",147,52
"2014-06-09","S007",277,33
"2014-06-09","S013",108,11
"2014-06-09","S031",137,13
"2014-06-09","S030",161,121
"2014-06-09","S028",151,15
"2014-06-09","S001",101,104
"2014-06-09","S011",184,55
"2014-06-09","S025",232,51
"2014-06-09","S009",67,71
"2014-06-10","S029",402,32
"2014-06-10","S006",213,86
"2014-06-10","S010",237,105
"2014-06-10","S035",425,189
"2014-06-10","S004",61,38
"2014-06-10","S017",372,151
"2014-06-10","S002",70,51
"2014-06-10","S005",154,40
"2014-06-10","S012",249,44
"2014-06-10","S033",124,51
"2014-06-10","S018",80,95
"2014-06-10","S036",88,82
"2014-06-10","S014",356,48
"2014-06-10","S016",198,71
"2014-06-10","S024",269,21
"2014-06-10","S026",137,67
"2014-06-10","S027",84,108
"2014-06-10","S032",162,93
"2014-06-10","S015",127,151
"2014-06-10","S022",91,7
"2014-06-10","S034",155,127
"2014-06-10","S003",201,116
"2014-06-10","S007",255,38
"2014-06-10","S013",119,2
"2014-06-10","S031",125,68
"2014-06-10","S030",301,17
"2014-06-10","S028",239,6
"2014-06-10","S001",142,69
"2014-06-10","S011",199,51
"2014-06-10","S025",292,37
"2014-06-10","S009",80,89
"2014-06-11","S029",364,103
"2014-06-11","S006",143,129
"2014-06-11","S010",187,92
"2014-06-11","S035",416,126
"2014-06-11","S004",68,38
"2014-06-11","S017",351,164
"2014-06-11","S002",80,40
"2014-06-11","S005",224,32
"2014-06-11","S012",245,79
"2014-06-11","S033",112,63
"2014-06-11","S018",100,56
"2014-06-11","S036",136,37
"2014-06-11","S014",335,168
"2014-06-11","S016",184,70
"2014-06-11","S024",328,0
"2014-06-11","S026",255,25
"2014-06-11","S027",80,89
"2014-06-11","S032",259,65
"2014-06-11","S015",163,128
"2014-06-11","S022",68,31
"2014-06-11","S034",180,123
"2014-06-11","S003",160,112
"2014-06-11","S007",226,64
"2014-06-11","S013",90,40
"2014-06-11","S031",139,31
"2014-06-11","S030",262,76
"2014-06-11","S028",209,15
"2014-06-11","S001",111,39
"2014-06-11","S011",247,58
"2014-06-11","S025",266,26
"2014-06-11","S009",82,66
"2014-06-12","S029",402,60
"2014-06-12","S006",230,97
"2014-06-12","S010",152,157
"2014-06-12","S035",508,93
"2014-06-12","S004",51,93
"2014-06-12","S017",356,149
"2014-06-12","S002",124,37
"2014-06-12","S005",138,41
"2014-06-12","S012",215,87
"2014-06-12","S033",95,63
"2014-06-12","S018",122,73
"2014-06-12","S036",114,59
"2014-06-12","S014",508,68
"2014-06-12","S016",304,59
"2014-06-12","S024",373,43
"2014-06-12","S026",304,17
"2014-06-12","S027",49,101
"2014-06-12","S032",182,104
"2014-06-12","S015",130,137
"2014-06-12","S022",76,8
"2014-06-12","S034",160,128
"2014-06-12","S003",161,152
"2014-06-12","S007",197,77
"2014-06-12","S013",91,14
"2014-06-12","S031",118,43
"2014-06-12","S030",334,28
"2014-06-12","S028",178,25
"2014-06-12","S001",91,90
"2014-06-12","S011",277,67
"2014-06-12","S025",242,55
"2014-06-12","S009",64,112
"2014-06-13","S029",287,77
"2014-06-13","S006",163,111
"2014-06-13","S010",240,183
"2014-06-13","S035",428,157
"2014-06-13","S004",66,91
"2014-06-13","S017",504,109
"2014-06-13","S002",66,91
"2014-06-13","S005",188,33
"2014-06-13","S012",364,31
"2014-06-13","S033",130,91
"2014-06-13","S018",147,97
"2014-06-13","S036",131,87
"2014-06-13","S014",404,176
"2014-06-13","S016",245,123
"2014-06-13","S024",390,13
"2014-06-13","S026",366,22
"2014-06-13","S027",120,132
"2014-06-13","S032",342,84
"2014-06-13","S015",163,221
"2014-06-13","S022",45,11
"2014-06-13","S034",134,127
"2014-06-13","S003",180,161
"2014-06-13","S007",331,88
"2014-06-13","S013",131,36
"2014-06-13","S031",198,48
"2014-06-13","S030",480,108
"2014-06-13","S028",247,42
"2014-06-13","S001",175,112
"2014-06-13","S011",164,169
"2014-06-13","S025",322,82
"2014-06-13","S009",50,94
"2014-06-14","S029",317,1
"2014-06-14","S006",228,46
"2014-06-14","S010",414,215
"2014-06-14","S035",619,67
"2014-06-14","S004",119,105
"2014-06-14","S017",598,213
"2014-06-14","S002",185,162
"2014-06-14","S005",502,65
"2014-06-14","S012",376,73
"2014-06-14","S033",142,119
"2014-06-14","S018",151,151
"2014-06-14","S036",173,149
"2014-06-14","S014",684,170
"2014-06-14","S016",188,66
"2014-06-14","S024",582,79
"2014-06-14","S026",630,66
"2014-06-14","S027",226,197
"2014-06-14","S032",550,213
"2014-06-14","S015",392,310
"2014-06-14","S022",224,35
"2014-06-14","S034",162,131
"2014-06-14","S003",271,158
"2014-06-14","S007",324,185
"2014-06-14","S013",215,55
"2014-06-14","S031",290,95
"2014-06-14","S030",686,68
"2014-06-14","S028",399,53
"2014-06-14","S001",299,205
"2014-06-14","S011",206,92
"2014-06-14","S025",504,108
"2014-06-14","S009",69,115
"2014-06-15","S029",301,2
"2014-06-15","S006",145,88
"2014-06-15","S010",341,252
"2014-06-15","S035",395,65
"2014-06-15","S004",94,93
"2014-06-15","S017",522,163
"2014-06-15","S002",210,140
"2014-06-15","S005",337,67
"2014-06-15","S012",479,51
"2014-06-15","S033",221,109
"2014-06-15","S018",124,127
"2014-06-15","S036",187,79
"2014-06-15","S014",624,194
"2014-06-15","S016",116,55
"2014-06-15","S024",467,1
"2014-06-15","S026",529,107
"2014-06-15","S027",208,208
"2014-06-15","S032",300,323
"2014-06-15","S015",345,198
"2014-06-15","S022",235,30
"2014-06-15","S034",223,120
"2014-06-15","S003",342,160
"2014-06-15","S007",296,46
"2014-06-15","S013",251,58
"2014-06-15","S031",317,118
"2014-06-15","S030",610,141
"2014-06-15","S028",417,15
"2014-06-15","S001",286,226
"2014-06-15","S011",333,165
"2014-06-15","S025",432,91
"2014-06-15","S009",84,107
"2014-06-16","S029",252,114
"2014-06-16","S006",158,113
"2014-06-16","S010",196,89
"2014-06-16","S035",327,136
"2014-06-16","S004",31,69
"2014-06-16","S017",249,97
"2014-06-16","S002",46,33
"2014-06-16","S005",113,0
"2014-06-16","S012",212,42
"2014-06-16","S033",134,23
"2014-06-16","S018",107,57
"2014-06-16","S036",130,61
"2014-06-16","S014",208,120
"2014-06-16","S016",204,37
"2014-06-16","S024",292,21
"2014-06-16","S026",179,36
"2014-06-16","S027",51,65
"2014-06-16","S032",143,98
"2014-06-16","S015",158,108
"2014-06-16","S022",50,4
"2014-06-16","S034",183,107
"2014-06-16","S003",146,94
"2014-06-16","S007",256,12
"2014-06-16","S013",112,17
"2014-06-16","S031",142,19
"2014-06-16","S030",205,52
"2014-06-16","S028",123,4
"2014-06-16","S001",113,46
"2014-06-16","S011",152,67
"2014-06-16","S025",181,61
"2014-06-16","S009",64,73
"2014-06-17","S029",274,131
"2014-06-17","S006",95,91
"2014-06-17","S010",182,121
"2014-06-17","S035",397,140
"2014-06-17","S004",64,29
"2014-06-17","S017",291,116
"2014-06-17","S002",87,46
"2014-06-17","S005",149,24
"2014-06-17","S012",293,8
"2014-06-17","S033",101,63
"2014-06-17","S018",116,40
"2014-06-17","S036",80,73
"2014-06-17","S014",277,135
"2014-06-17","S016",216,74
"2014-06-17","S024",286,53
"2014-06-17","S026",279,20
"2014-06-17","S027",79,62
"2014-06-17","S032",290,25
"2014-06-17","S015",158,122
"2014-06-17","S022",75,5
"2014-06-17","S034",146,119
"2014-06-17","S003",163,118
"2014-06-17","S007",238,38
"2014-06-17","S013",102,28
"2014-06-17","S031",134,35
"2014-06-17","S030",204,67
"2014-06-17","S028",141,4
"2014-06-17","S001",134,56
"2014-06-17","S011",207,31
"2014-06-17","S025",195,98
"2014-06-17","S009",44,70
"2014-06-18","S029",238,240
"2014-06-18","S006",185,112
"2014-06-18","S010",375,12
"2014-06-18","S035",395,95
"2014-06-18","S004",47,100
"2014-06-18","S017",388,127
"2014-06-18","S002",78,51
"2014-06-18","S005",160,16
"2014-06-18","S012",317,37
"2014-06-18","S033",120,48
"2014-06-18","S018",135,87
"2014-06-18","S036",119,76
"2014-06-18","S014",317,81
"2014-06-18","S016",226,82
"2014-06-18","S024",267,49
"2014-06-18","S026",195,74
"2014-06-18","S027",76,73
"2014-06-18","S032",230,165
"2014-06-18","S015",181,118
"2014-06-18","S022",96,5
"2014-06-18","S034",164,118
"2014-06-18","S003",225,128
"2014-06-18","S007",202,117
"2014-06-18","S013",130,32
"2014-06-18","S031",158,44
"2014-06-18","S030",331,44
"2014-06-18","S028",156,37
"2014-06-18","S001",112,61
"2014-06-18","S011",271,19
"2014-06-18","S025",259,78
"2014-06-18","S009",57,115
"2014-06-19","S029",460,94
"2014-06-19","S006",139,107
"2014-06-19","S010",282,162
"2014-06-19","S035",451,48
"2014-06-19","S004",50,92
"2014-06-19","S017",380,181
"2014-06-19","S002",89,88
"2014-06-19","S005",174,78
"2014-06-19","S012",265,81
"2014-06-19","S033",135,68
"2014-06-19","S018",127,70
"2014-06-19","S036",139,67
"2014-06-19","S014",350,139
"2014-06-19","S016",240,101
"2014-06-19","S024",431,18
"2014-06-19","S026",337,22
"2014-06-19","S027",56,69
"2014-06-19","S032",228,92
"2014-06-19","S015",207,135
"2014-06-19","S022",78,4
"2014-06-19","S034",183,114
"2014-06-19","S003",170,168
"2014-06-19","S007",222,63
"2014-06-19","S013",199,23
"2014-06-19","S031",167,24
"2014-06-19","S030",313,92
"2014-06-19","S028",195,30
"2014-06-19","S001",103,94
"2014-06-19","S011",238,73
"2014-06-19","S025",295,0
"2014-06-19","S009",63,79
"2014-06-20","S029",336,60
"2014-06-20","S006",150,161
"2014-06-20","S010",193,219
"2014-06-20","S035",541,39
"2014-06-20","S004",118,80
"2014-06-20","S017",451,138
"2014-06-20","S002",115,61
"2014-06-20","S005",267,24
"2014-06-20","S012",412,27
"2014-06-20","S033",174,78
"2014-06-20","S018",112,66
"2014-06-20","S036",74,60
"2014-06-20","S014",428,163
"2014-06-20","S016",204,66
"2014-06-20","S024",447,26
"2014-06-20","S026",383,38
"2014-06-20","S027",99,117
"2014-06-20","S032",241,203
"2014-06-20","S015",212,174
"2014-06-20","S022",111,5
"2014-06-20","S034",175,160
"2014-06-20","S003",246,140
"2014-06-20","S007",268,68
"2014-06-20","S013",116,25
"2014-06-20","S031",209,46
"2014-06-20","S030",603,72
"2014-06-20","S028",199,28
"2014-06-20","S001",154,130
"2014-06-20","S011",283,91
"2014-06-20","S025",313,76
"2014-06-20","S009",55,104
"2014-06-21","S029",203,41
"2014-06-21","S006",104,124
"2014-06-21","S010",284,283
"2014-06-21","S035",397,126
"2014-06-21","S004",71,74
"2014-06-21","S017",378,139
"2014-06-21","S002",103,154
"2014-06-21","S005",257,97
"2014-06-21","S012",383,54
"2014-06-21","S033",202,92
"2014-06-21","S018",114,97
"2014-06-21","S036",167,27
"2014-06-21","S014",443,238
"2014-06-21","S016",243,32
"2014-06-21","S024",504,31
"2014-06-21","S026",662,169
"2014-06-21","S027",179,152
"2014-06-21","S032",360,262
"2014-06-21","S015",345,335
"2014-06-21","S022",114,28
"2014-06-21","S034",182,105
"2014-06-21","S003",266,185
"2014-06-21","S007",258,49
"2014-06-21","S013",270,23
"2014-06-21","S031",278,71
"2014-06-21","S030",503,144
"2014-06-21","S028",262,12
"2014-06-21","S001",223,219
"2014-06-21","S011",233,82
"2014-06-21","S025",493,9
"2014-06-21","S009",79,98
