"V1","V2","V3","V4","V5"
10167,270271,982926,"pv",1511875019
10167,1224186,1320293,"buy",1511875093
10167,4963563,1320293,"pv",1511875113
10167,988471,1320293,"pv",1511875132
10167,2233975,1320293,"pv",1511875158
10167,3558615,1320293,"pv",1511875193
10167,1224186,1320293,"pv",1511875968
10167,4963563,1320293,"pv",1511876474
10167,3522827,2520771,"pv",1511876625
10167,1224186,1320293,"pv",1511876657
10167,3307113,3378887,"pv",1511876706
10167,1907522,3378887,"pv",1511876823
10167,2395962,3378887,"pv",1511876848
10167,4171725,3378887,"pv",1511877100
10167,4995557,982926,"pv",1511910316
10167,2999862,982926,"pv",1511910440
10167,4755936,982926,"pv",1511910448
10167,992508,154040,"pv",1511927633
10167,3708121,4756105,"pv",1511936566
10167,4743018,4756105,"pv",1511950351
10167,1311031,4756105,"pv",1511950389
10167,4743018,4756105,"pv",1511950441
10167,2948374,2576484,"pv",1512005907
10167,4350769,2576484,"pv",1512005968
10167,1931589,3378887,"pv",1512006470
10167,451147,866301,"cart",1512009417
10167,3907480,1928278,"buy",1512009762
10167,2885384,154040,"pv",1512101928
10167,861163,154040,"pv",1512101939
10167,3708121,4756105,"pv",1512131718
10167,730246,4756105,"pv",1512131728
10167,4743018,4756105,"pv",1512131768
10167,4504717,4756105,"pv",1512131843
10167,1411562,4756105,"pv",1512131859
10167,4080126,4756105,"pv",1512131870
10167,903467,4756105,"pv",1512131905
10167,4212672,4756105,"pv",1512131928
10167,4743018,4756105,"pv",1512131946
10167,1454001,149192,"pv",1512133856
10167,3573399,3607361,"pv",1512177470
10167,5075927,4756105,"pv",1512177482
10167,506950,3607361,"pv",1512177507
10167,5142414,3607361,"pv",1512177514
10167,5064745,3607361,"pv",1512177527
10167,306446,4756105,"pv",1512177551
10167,5142414,3607361,"pv",1512177568
10167,2238201,3378887,"cart",1512222936
10167,3307113,3378887,"pv",1512224915
10167,3788270,753984,"pv",1512225047
10167,2238201,3378887,"pv",1512225152
10167,662021,3378887,"pv",1512225199
10167,1833078,3378887,"pv",1512225277
10167,1094177,3378887,"pv",1512225364
10167,1841447,3378887,"pv",1512225371
10167,2395962,3378887,"pv",1512225393
10167,3268615,3378887,"pv",1512225401
10167,1594616,3378887,"pv",1512274030
10167,2238201,3378887,"pv",1512288970
10167,3307113,3378887,"pv",1512289265
10167,1833078,3378887,"cart",1512289358
10167,2238201,3378887,"pv",1512315999
10167,2030261,3378887,"pv",1512316103
10704,3186789,4242717,"pv",1511680571
10704,885690,4242717,"pv",1511680576
10704,3761417,965809,"pv",1511699166
10704,4534807,4242717,"cart",1511918992
10704,3648675,4242717,"pv",1511919001
10704,1091805,4242717,"cart",1511919148
10704,1756233,2667323,"cart",1511919281
10704,240540,2667323,"cart",1511928172
10704,4016115,1397912,"pv",1511932355
10704,3648675,4242717,"buy",1511934412
10704,4641894,285583,"cart",1511934550
10704,1429840,285583,"pv",1511934571
10704,3328268,285583,"pv",1511934586
10704,4846525,285583,"cart",1511934742
10704,4355835,285583,"cart",1511934835
10704,3915717,2217187,"cart",1511935368
10704,4186350,2217187,"pv",1511935390
10704,610803,2748804,"pv",1511938633
10704,4724514,4589142,"pv",1511938717
10704,2654666,2748804,"cart",1511939008
10704,2871280,3123784,"pv",1511939130
10704,2061160,3123784,"pv",1511939138
10704,937276,2748804,"pv",1511939387
10704,3532338,2892802,"pv",1511941913
10704,2408940,2748804,"pv",1511941930
10704,3532338,2892802,"pv",1511941972
10704,2408940,2748804,"cart",1511942329
10704,1108974,3844144,"cart",1511942796
10704,2408940,2748804,"pv",1511955813
10704,2654666,2748804,"pv",1511955824
10704,2408940,2748804,"pv",1511955836
10704,3410966,4540978,"pv",1512004052
10704,2207706,411153,"cart",1512007072
10704,4074911,411153,"cart",1512007194
10704,4397665,4509358,"pv",1512007588
10704,2910774,4509358,"pv",1512007603
10704,2207706,411153,"pv",1512007832
10704,3648675,4242717,"pv",1512031429
10704,374780,2748804,"cart",1512031688
10704,3526140,2892802,"cart",1512032435
10704,493358,4583884,"pv",1512032447
10704,3526140,2892802,"pv",1512032474
10704,1217223,4130426,"cart",1512033081
10704,582125,3496816,"pv",1512033271
10704,4239385,3496816,"cart",1512033342
10704,4016115,1397912,"cart",1512043128
10704,4283735,4145813,"pv",1512043434
10704,29092,4145813,"pv",1512043492
10704,4604099,4145813,"pv",1512043514
10704,654637,4145813,"pv",1512043635
10704,3979902,4145813,"cart",1512043663
10704,1301363,2926020,"pv",1512043776
10704,2741516,2926020,"pv",1512043806
10704,2265856,2926020,"cart",1512043861
10704,4850322,2926020,"cart",1512043949
10704,540719,2926020,"cart",1512043975
10704,868970,2479420,"pv",1512043998
10704,149992,2479420,"pv",1512044163
10704,737378,35290,"cart",1512044300
10704,303268,3738615,"pv",1512044498
10704,4641894,285583,"pv",1512044556
10704,1508837,2640118,"pv",1512090025
10704,904704,102272,"pv",1512090795
10704,1846753,4604594,"cart",1512091007
10704,488976,5045733,"pv",1512091136
10704,3453924,5045733,"pv",1512091171
10704,2881943,5045733,"cart",1512091198
10704,901439,102272,"cart",1512091503
10704,1108974,3844144,"pv",1512092469
10704,1383725,4639855,"cart",1512105708
10704,3807449,4639855,"cart",1512105758
10704,913770,1397912,"pv",1512110035
10704,5073516,1397912,"pv",1512110133
10704,1777388,3371868,"cart",1512110353
10704,2673053,3371868,"cart",1512110393
10704,1990959,2862133,"pv",1512111192
10704,2265856,2926020,"pv",1512116981
10704,540719,2926020,"pv",1512117051
10704,4494348,4145813,"cart",1512117125
10704,708765,3371868,"pv",1512119774
10704,4876300,3844144,"cart",1512119965
10704,1630322,3844144,"cart",1512120119
10704,4455675,411153,"pv",1512282325
10704,1383725,4639855,"cart",1512284616
10704,1756233,2667323,"pv",1512284760
10704,2730818,4470576,"pv",1512285227
10704,168537,4444302,"cart",1512285571
10704,1207653,4470576,"cart",1512285626
10704,3279109,440901,"cart",1512294721
11222,1663463,2355072,"pv",1511537385
11222,4469158,2355072,"pv",1511565931
11222,2426678,1080785,"pv",1511565941
11222,2927507,737184,"pv",1511565980
11222,3498804,737184,"pv",1511565995
11222,3828864,737184,"pv",1511566017
11222,3566295,737184,"pv",1511566052
11222,4208799,3607361,"pv",1511566196
11222,500886,3607361,"pv",1511566202
11222,2543342,1320293,"pv",1511566319
11222,1681772,2520377,"pv",1511566346
11222,4782102,2355072,"pv",1511566458
11222,4739090,2355072,"pv",1511566535
11222,4262303,2355072,"pv",1511566564
11222,5007237,737184,"pv",1511566576
11222,4214738,2355072,"pv",1511566583
11222,271782,411153,"pv",1511587816
11222,678828,3607361,"pv",1511587832
11222,3373737,2355072,"pv",1511590922
11222,3828844,3607361,"pv",1511590951
11222,2426852,2355072,"pv",1511591038
11222,2028435,982926,"pv",1511591070
11222,3500689,2355072,"pv",1511591090
11222,2426852,2355072,"pv",1511591110
11222,306463,2355072,"pv",1511591120
11222,3652473,2355072,"cart",1511591307
11222,4051195,2355072,"pv",1511591509
11222,2945884,2355072,"pv",1511591627
11222,602247,2355072,"pv",1511591648
11222,1814573,4145813,"pv",1511603503
11222,2890972,2355072,"cart",1511619550
11222,1045801,2520377,"cart",1511619696
11222,2758387,2131531,"pv",1511619712
11222,2936359,2355072,"pv",1511619730
11222,268586,2355072,"pv",1511619764
11222,1760227,2355072,"pv",1511619813
11222,4671543,2355072,"pv",1511619831
11222,360337,2355072,"pv",1511619847
11222,152319,4801426,"pv",1511619948
11222,5078561,4801426,"pv",1511619957
11222,2890972,2355072,"pv",1511619969
11222,2901201,2355072,"pv",1511620026
11222,5077070,2355072,"pv",1511620140
11222,196398,4756105,"pv",1511620870
11222,3493491,2355072,"pv",1511620898
11222,3871511,2465336,"cart",1511620949
11222,4418634,2355072,"pv",1511620977
11222,239102,4756105,"pv",1511621197
11222,446796,1320293,"pv",1511621221
11222,4008453,2355072,"pv",1511621261
11222,239102,4756105,"pv",1511621446
11222,3968042,2355072,"pv",1511664880
11222,4223406,2355072,"pv",1511664938
11222,1470167,2355072,"pv",1511664979
11222,4240769,982926,"pv",1511665026
11222,1568553,2355072,"cart",1511665111
11222,2762801,4756105,"pv",1511665128
11222,5089732,2355072,"pv",1511665136
11222,3046667,2355072,"pv",1511665151
11222,4240769,982926,"pv",1511665171
11222,2635552,64179,"buy",1511677830
11222,3938993,4672807,"pv",1511679599
11222,2931238,4672807,"pv",1511679677
11222,3938993,4672807,"pv",1511679702
11222,2931238,4672807,"buy",1511679730
11222,2904673,4801426,"pv",1511689971
11222,4907733,2355072,"pv",1511690021
11222,4094982,2355072,"pv",1511690121
11222,462619,2355072,"pv",1511690131
11222,550112,2355072,"pv",1511690167
11222,469621,2355072,"pv",1511690177
11222,958840,3607361,"pv",1511704735
11222,216636,2355072,"pv",1511704743
11222,3871511,2465336,"pv",1511704838
11222,1568553,2355072,"pv",1511704848
11222,469621,2355072,"pv",1511704866
11222,4907733,2355072,"pv",1511704872
11222,462619,2355072,"pv",1511704886
11222,3514468,2355072,"pv",1511704947
11222,3409108,2355072,"pv",1511704978
11222,4342896,2355072,"pv",1511704986
11222,345306,2355072,"pv",1511705012
11222,3218768,2355072,"pv",1511705024
11222,3351045,2355072,"cart",1511705615
11222,1651547,2355072,"pv",1511705698
11222,497863,2355072,"pv",1511705705
11222,877529,2355072,"cart",1511705763
11222,4624853,2355072,"pv",1511705768
11222,2540828,2355072,"pv",1511705784
11222,4786168,2355072,"pv",1511705795
11222,155433,1320293,"pv",1511705926
11222,5117481,1320293,"pv",1511705930
11222,2053091,1080785,"pv",1511705976
11222,84586,1080785,"pv",1511705986
11222,922040,4801426,"pv",1511706038
11222,1252721,737184,"pv",1511706100
11222,3713842,2355072,"pv",1511707066
11222,2139125,2355072,"pv",1511707316
11222,3351045,2355072,"pv",1511707389
11222,877529,2355072,"pv",1511707393
11222,1677655,4357323,"pv",1511748593
11222,1373305,4357323,"pv",1511748602
11222,3800286,3371868,"pv",1511789798
11222,1034525,3371868,"pv",1511789812
11222,959248,3371868,"cart",1511789898
11222,3800286,3371868,"pv",1511795616
11222,3334803,3371868,"pv",1511795626
11222,965326,3371868,"cart",1511795655
11222,3293209,3371868,"pv",1511795712
11222,3111111,3371868,"pv",1511795740
11222,2133359,3371868,"pv",1511795751
11222,2038432,3371868,"pv",1511795796
11222,2295323,3371868,"pv",1511795813
11222,365092,3371868,"cart",1511796017
11222,3341828,3371868,"pv",1511796031
11222,4529683,3371868,"pv",1511796035
11222,3800286,3371868,"cart",1511796131
11222,1116973,2355072,"pv",1511796293
11222,4730738,2355072,"pv",1511796298
11222,479951,2355072,"pv",1511796310
11222,2931238,4672807,"pv",1511823988
11222,980099,2355072,"pv",1511824075
11222,286933,2355072,"pv",1511824118
11222,1873843,3607361,"pv",1511824137
11222,2061783,2355072,"pv",1511824149
11222,877529,2355072,"pv",1511824332
11222,3351045,2355072,"pv",1511824487
11222,4299107,1464116,"pv",1511836997
11222,1512463,338646,"pv",1511837127
11222,644530,903809,"pv",1511837174
11222,4601812,1464116,"cart",1511837293
11222,4063666,1464116,"pv",1511837340
11222,965711,1464116,"pv",1511837358
11222,2379697,1464116,"pv",1511837376
11222,3484787,4756105,"pv",1511844451
11222,1978684,4756105,"pv",1511844468
11222,2282700,3607361,"pv",1511844481
11222,2388230,2355072,"pv",1511844494
11222,3780013,2355072,"pv",1511844505
11222,3652473,2355072,"pv",1511844543
11222,1663463,2355072,"pv",1511844583
11222,4601812,1464116,"pv",1511844623
11222,1073950,3607361,"pv",1511852300
11222,2698434,2355072,"pv",1511879287
11222,3753906,883960,"pv",1511879381
11222,2945884,2355072,"pv",1511880432
11222,4956744,2355072,"cart",1511880695
11222,1568553,2355072,"pv",1511880715
11222,4956744,2355072,"pv",1511880722
11222,2144759,2355072,"pv",1511880755
11222,671911,2355072,"pv",1511880826
11222,945206,2355072,"pv",1511880830
11222,2144759,2355072,"pv",1511880846
11222,1998374,2355072,"pv",1511880916
11222,1772065,2355072,"pv",1511880922
11222,2525818,2355072,"pv",1511880999
11222,1429886,2355072,"pv",1511881021
11222,3474073,2355072,"pv",1511881043
11222,3127525,2355072,"pv",1511881088
11222,3477218,2355072,"pv",1511881091
11222,170073,2355072,"pv",1511881100
11222,4581031,3607361,"pv",1511881131
11222,1958028,3607361,"pv",1511881152
11222,4506040,2355072,"pv",1511881172
11222,3757243,2355072,"pv",1511881199
11222,5134190,3607361,"pv",1511881230
11222,4363399,2355072,"pv",1511881238
11222,1757180,3607361,"pv",1511881248
11222,410375,3607361,"pv",1511881256
11222,2357476,2355072,"pv",1511881333
11222,4810831,2355072,"pv",1511881379
11222,854905,2355072,"pv",1511881387
11222,1456526,4756105,"pv",1511881409
11222,2419014,2355072,"pv",1511881425
11222,162597,2355072,"pv",1511881429
11222,3702328,4756105,"pv",1511881651
11222,5033722,1080785,"pv",1511881676
11222,1902695,2355072,"pv",1511881711
11222,4406638,2355072,"pv",1511881817
11222,4802868,2355072,"pv",1511881835
11222,1800419,2520377,"pv",1511881842
11222,4184983,2355072,"pv",1511881863
11222,2698434,2355072,"pv",1511881901
11222,5138724,2355072,"pv",1511881963
11222,877529,2355072,"pv",1511881971
11222,4246944,2355072,"pv",1511882013
11222,111019,2355072,"pv",1511882124
11222,2779037,2355072,"pv",1511882134
11222,3246283,737184,"pv",1511882238
11222,1663463,2355072,"pv",1511882311
11222,532826,2355072,"pv",1511882532
11222,2428967,2355072,"pv",1511882567
11222,4522580,2355072,"pv",1511882612
11222,1194563,2355072,"pv",1511882670
11222,1623412,2529187,"pv",1511882688
11222,2032763,2355072,"pv",1511882694
11222,3909414,2355072,"pv",1511882760
11222,4345213,2355072,"pv",1511882821
11222,3620754,1349634,"pv",1511882850
11222,2704178,2355072,"pv",1511882868
11222,1963036,3607361,"cart",1511911004
11222,3080627,2355072,"pv",1511911013
11222,1786979,2355072,"pv",1511911017
11222,314243,2355072,"pv",1511911028
11222,2174101,2465336,"pv",1511911054
11222,4757210,982926,"pv",1511911059
11222,1830908,3607361,"pv",1511911095
11222,3744225,2355072,"pv",1511911135
11222,1180115,3607361,"pv",1511911170
11222,151842,2355072,"pv",1511911220
11222,119538,2355072,"pv",1511911239
11222,2568082,2355072,"pv",1511931494
11222,829192,2355072,"pv",1511932054
11222,1310683,2355072,"pv",1511932058
11222,1671895,2355072,"pv",1511932183
11222,3935087,2355072,"pv",1511932212
11222,245332,2355072,"pv",1511932220
11222,1833618,2355072,"pv",1511932234
11222,3637902,2355072,"pv",1511932263
11222,4642776,4756105,"pv",1511952588
11222,2759749,4181361,"pv",1511953115
11222,626082,4181361,"pv",1511953403
11222,3499937,3607361,"pv",1511969277
11222,565216,1879194,"pv",1511969314
11222,4214738,2355072,"pv",1511969423
11222,3003434,2355072,"pv",1512038490
11222,1493627,4756105,"pv",1512055891
11222,3578063,4756105,"pv",1512055973
11222,2986794,3607361,"pv",1512055997
11222,4626004,1080785,"pv",1512056005
11222,2674176,3607361,"pv",1512056015
11222,1811095,3607361,"pv",1512056044
11222,4773526,1320293,"pv",1512056071
11222,4905696,3607361,"pv",1512056090
11222,1606163,4801426,"pv",1512056096
11222,2971773,2355072,"pv",1512056111
11222,703534,3607361,"pv",1512056122
11222,636015,3607361,"pv",1512056146
11222,3939600,2355072,"pv",1512056164
11222,3437379,1080785,"pv",1512056199
11222,3584849,1080785,"pv",1512056214
11222,1329804,1080785,"pv",1512056232
11222,2108285,2355072,"pv",1512056239
11222,5159760,1080785,"pv",1512056269
11222,3995433,3607361,"pv",1512056301
11222,3342302,1320293,"pv",1512056323
11222,4848299,3607361,"pv",1512056328
11222,1694791,4801426,"pv",1512056743
11222,3676378,2355072,"pv",1512056749
11222,1739383,2355072,"pv",1512056780
11222,4562365,2355072,"pv",1512056805
11222,3239444,3607361,"pv",1512083365
11222,2228856,2355072,"pv",1512173167
11222,4956744,2355072,"pv",1512188259
11222,1568553,2355072,"pv",1512188263
11222,3871511,2465336,"pv",1512188278
11222,2890972,2355072,"pv",1512188282
11222,3652473,2355072,"pv",1512188285
11222,4847802,4756105,"pv",1512188299
11222,1978684,4756105,"pv",1512210699
11222,2282700,3607361,"pv",1512210709
11222,283315,4217906,"pv",1512210776
11222,4376553,2355072,"pv",1512210786
11222,4956744,2355072,"pv",1512210831
11222,1568553,2355072,"pv",1512210851
11222,877529,2355072,"pv",1512210869
11222,2890972,2355072,"pv",1512210957
11222,3652473,2355072,"pv",1512210968
11222,4847802,4756105,"pv",1512211162
11222,2599034,2465336,"pv",1512211202
11222,1663463,2355072,"pv",1512211213
11222,4624074,1349634,"pv",1512224714
11222,3620754,1349634,"pv",1512224723
11222,2201106,1349634,"pv",1512224731
11222,1439691,1349634,"pv",1512224881
11222,70251,1349634,"pv",1512225026
11222,1568553,2355072,"pv",1512300083
11580,3348979,4801426,"pv",1511571641
11580,3085340,1320293,"pv",1511571731
11580,3699047,1320293,"pv",1511571744
11580,5024910,982926,"pv",1511571774
11580,3024016,1528701,"pv",1511571797
11580,4862744,1320293,"pv",1511572749
11580,587704,1320293,"pv",1511572767
11580,2670209,2520771,"pv",1511572771
11580,4088248,1320293,"pv",1511572894
11580,2860245,1320293,"pv",1511572903
11580,2779709,1320293,"pv",1511572969
11580,558297,2520771,"pv",1511573213
11580,2670209,2520771,"pv",1511573250
11580,2088364,982926,"pv",1511575362
11580,2650725,982926,"pv",1511575388
11580,4481281,1320293,"pv",1511588060
11580,4150651,982926,"pv",1511609039
11580,4447137,3738615,"pv",1511609057
11580,1928591,982926,"pv",1511609073
11580,5024910,982926,"pv",1511689870
11580,460739,1320293,"cart",1511689894
11580,1686382,982926,"pv",1511774354
11580,4053206,1299190,"pv",1511774420
11580,2797138,982926,"pv",1511774423
11580,2650725,982926,"pv",1511774543
11580,2744676,982926,"pv",1511774575
11580,752859,982926,"pv",1511774620
11580,4823891,982926,"pv",1511774629
11580,2724668,1528701,"pv",1511774635
11580,2471076,2520377,"pv",1511774637
11580,1805519,2520377,"pv",1511774651
11580,700688,1299190,"pv",1511774665
11580,216894,982926,"pv",1511774674
11580,3392410,411153,"pv",1511774676
11580,1528217,2684959,"pv",1511774681
11580,766389,1464116,"pv",1511791888
